word,recall_probability,count,recalls,avg_frequency,need_odds
remove,0.0013315579227696406,751,1,1.0878828229027964,0.0013333333333333335
credit,0.0013297872340425532,1504,2,1.184840425531915,0.0013315579227696404
end,0.0013245033112582781,3020,4,1.2466887417218544,0.0013262599469496023
manufacturers,0.001321003963011889,757,1,1.0501981505944518,0.001322751322751323
tariffs,0.0013201320132013201,1515,2,1.2917491749174916,0.001321877065432915
possibly,0.0013175230566534915,759,1,1.0500658761528328,0.0013192612137203166
sources,0.001309328968903437,3055,4,1.2949263502454993,0.0013110455588331697
purchased,0.0013089005235602095,764,1,1.0706806282722514,0.0013106159895150723
open,0.0013049151805132667,2299,3,1.218790778599391,0.0013066202090592336
called,0.001304631441617743,1533,2,1.0743639921722115,0.0013063357282821683
hard,0.0013020833333333333,768,1,1.16015625,0.001303780964797914
target,0.0013020833333333333,768,1,1.1184895833333333,0.001303780964797914
trend,0.001288659793814433,776,1,1.1469072164948453,0.0012903225806451613
go,0.001288659793814433,776,1,1.2061855670103092,0.0012903225806451613
fiscal,0.0012828736369467607,1559,2,1.4983964079538166,0.0012845215157353885
reuter,0.001277139208173691,783,1,1.206896551724138,0.0012787723785166241
independent,0.001277139208173691,783,1,1.1724137931034482,0.0012787723785166241
gmt,0.001272264631043257,786,1,1.4147582697201018,0.0012738853503184715
ordinary,0.0012658227848101266,790,1,1.1582278481012658,0.001267427122940431
much,0.0012631578947368421,2375,3,1.0976842105263158,0.0012647554806070826
health,0.0012531328320802004,798,1,1.1741854636591478,0.0012547051442910915
basis,0.0012523481527864746,1597,2,1.1365059486537257,0.0012539184952978057
acquire,0.0012515644555694619,799,1,1.2152690863579474,0.0012531328320802006
fall,0.0012492192379762648,1601,2,1.1817613991255465,0.0012507817385866166
looking,0.0012484394506866417,801,1,1.0536828963795255,0.00125
competitive,0.0012468827930174563,802,1,1.2206982543640899,0.0012484394506866417
outlook,0.0012453300124533001,803,1,1.2677459526774595,0.0012468827930174563
think,0.0012437810945273632,804,1,1.058457711442786,0.0012453300124533001
making,0.0012422360248447205,1610,2,1.1304347826086956,0.0012437810945273632
effect,0.0012360939431396785,1618,2,1.1668726823238567,0.0012376237623762376
years,0.0012330456226880395,3244,4,1.0804562268803946,0.0012345679012345679
pace,0.0012285012285012285,814,1,1.1474201474201475,0.0012300123001230013
began,0.001226241569589209,1631,2,1.0895156345800123,0.0012277470841006752
agrees,0.0012121212121212121,825,1,1.250909090909091,0.0012135922330097088
forecast,0.0012121212121212121,825,1,1.2072727272727273,0.0012135922330097088
improved,0.0012106537530266344,826,1,1.228813559322034,0.0012121212121212121
law,0.0012077294685990338,828,1,1.0120772946859904,0.0012091898428053204
parent,0.001199040767386091,834,1,1.1235011990407673,0.0012004801920768306
consumers,0.0011933174224343676,838,1,1.2494033412887828,0.0011947431302270011
goods,0.0011876484560570072,842,1,1.1947743467933492,0.0011890606420927468
grow,0.001184834123222749,844,1,1.0556872037914693,0.0011862396204033216
annual,0.0011806375442739079,1694,2,1.155844155844156,0.001182033096926714
good,0.001177856301531213,849,1,1.043580683156655,0.0011792452830188679
raw,0.0011723329425556857,853,1,1.4372801875732708,0.0011737089201877935
nations,0.00117096018735363,854,1,1.2470725995316159,0.0011723329425556857
substantial,0.0011682242990654205,856,1,1.1331775700934579,0.0011695906432748536
proposed,0.0011668611435239206,2571,3,1.1894204589653832,0.0011682242990654205
program,0.0011641443538998836,1718,2,1.0576251455180443,0.0011655011655011655
lost,0.0011574074074074073,864,1,1.2094907407407407,0.0011587485515643105
subcommittee,0.0011560693641618498,865,1,1.2080924855491328,0.0011574074074074076
sets,0.0011534025374855825,867,1,1.4163783160322954,0.0011547344110854505
started,0.0011534025374855825,867,1,1.1672433679354095,0.0011547344110854505
funds,0.001152073732718894,868,1,1.1129032258064515,0.0011534025374855825
disrupted,0.0011467889908256881,872,1,1.1571100917431192,0.001148105625717566
accounts,0.001142857142857143,875,1,1.1222857142857143,0.0011441647597254005
saw,0.0011312217194570137,884,1,1.0678733031674208,0.0011325028312570782
future,0.0011198208286674132,893,1,1.0638297872340425,0.0011210762331838565
meanwhile,0.0011074197120708748,903,1,1.062015503875969,0.0011086474501108647
washington,0.0011001100110011,1818,2,1.1974697469746975,0.0011013215859030836
directors,0.0010893246187363835,918,1,1.0631808278867103,0.0010905125408942203
latest,0.0010893246187363835,918,1,1.1655773420479303,0.0010905125408942203
paper,0.0010893246187363835,918,1,1.2592592592592593,0.0010905125408942203
subsidiary,0.0010893246187363835,1836,2,1.1372549019607843,0.0010905125408942203
high,0.0010873504893077202,2759,3,1.0514679231605655,0.0010885341074020319
traders,0.0010770059235325794,1857,2,1.2229402261712439,0.0010781671159029648
forward,0.001075268817204301,930,1,1.2139784946236558,0.0010764262648008613
public,0.0010741138560687433,1862,2,1.131578947368421,0.001075268817204301
recent,0.001059322033898305,1888,2,1.1769067796610169,0.0010604453870625664
made,0.0010567101091933778,2839,3,1.121873899260303,0.0010578279266572636
l,0.0010443864229765013,1915,2,1.172845953002611,0.0010454783063251437
london,0.0010395010395010396,1924,2,1.1606029106029105,0.001040582726326743
previously,0.0010357327809425167,1931,2,1.0626618332470223,0.0010368066355624674
dlr,0.0010348395998620215,2899,3,1.157985512245602,0.001035911602209945
expectations,0.00102880658436214,972,1,1.1512345679012346,0.0010298661174047373
division,0.001026694045174538,974,1,1.2186858316221767,0.0010277492291880781
stake,0.0010193679918450561,1962,2,1.1819571865443426,0.0010204081632653062
earlier,0.0010179843909060061,2947,3,1.1883271123176111,0.0010190217391304348
cost,0.001017293997965412,983,1,1.1251271617497456,0.0010183299389002038
many,0.0010141987829614604,986,1,1.1237322515212982,0.0010152284263959391
past,0.0010090817356205853,991,1,1.184661957618567,0.00101010101010101
acquired,0.0010090817356205853,1982,2,1.2946518668012108,0.00101010101010101
managing,0.000998003992015968,1002,1,1.18562874251497,0.000999000999000999
created,0.0009950248756218905,1005,1,1.0567164179104478,0.00099601593625498
consolidated,0.0009940357852882703,1006,1,1.2475149105367793,0.0009950248756218905
investment,0.0009881422924901185,3036,3,1.155467720685112,0.0009891196834817012
tomorrow,0.0009861932938856016,1014,1,1.2830374753451677,0.000987166831194472
people,0.0009823182711198428,1018,1,1.224950884086444,0.000983284169124877
treasury,0.0009813542688910696,1019,1,1.3788027477919529,0.0009823182711198428
estimated,0.0009671179883945841,2068,2,1.0174081237911026,0.0009680542110358179
order,0.0009652509652509653,1036,1,1.1563706563706564,0.0009661835748792271
effort,0.0009652509652509653,1036,1,1.1891891891891893,0.0009661835748792271
completed,0.0009643201542912247,1037,1,1.0655737704918034,0.0009652509652509653
expects,0.0009624639076034649,2078,2,1.2733397497593841,0.0009633911368015415
limited,0.0009587727708533077,1043,1,1.1255992329817832,0.0009596928982725527
party,0.0009578544061302681,1044,1,1.1235632183908046,0.0009587727708533077
effective,0.0009569377990430622,1045,1,1.0899521531100478,0.0009578544061302683
mainly,0.0009541984732824427,1048,1,1.1603053435114503,0.0009551098376313276
power,0.0009541984732824427,1048,1,1.1793893129770991,0.0009551098376313276
prime,0.0009532888465204957,1049,1,1.198284080076263,0.0009541984732824427
measures,0.0009442870632672333,1059,1,1.219074598677998,0.000945179584120983
july,0.0009442870632672333,1059,1,1.1633616619452314,0.000945179584120983
interests,0.0009389671361502347,1065,1,1.1380281690140845,0.0009398496240601504
move,0.0009302325581395349,1075,1,1.1934883720930232,0.000931098696461825
point,0.0009276437847866419,1078,1,1.0064935064935066,0.0009285051067780873
held,0.0009225092250922509,2168,2,1.1245387453874538,0.0009233610341643582
provisions,0.0009225092250922509,1084,1,1.179889298892989,0.0009233610341643582
value,0.0009216589861751152,1085,1,1.4921658986175115,0.0009225092250922509
including,0.000916030534351145,3275,3,1.115114503816794,0.0009168704156479218
expand,0.0009090909090909091,1100,1,1.0654545454545454,0.0009099181073703366
p,0.0009041591320072332,1106,1,1.2848101265822784,0.0009049773755656109
probably,0.0008928571428571428,1120,1,1.1785714285714286,0.0008936550491510277
revenues,0.000892458723784025,2241,2,1.1945560017849175,0.0008932559178204556
part,0.0008798944126704796,2273,2,1.0268367795864497,0.0008806693086745927
rather,0.0008695652173913044,1150,1,1.1165217391304347,0.0008703220191470845
joint,0.0008688097306689834,1151,1,1.1841876629018244,0.0008695652173913043
feb,0.0008654262224145391,2311,2,1.0878407615750758,0.0008661758336942399
disclosed,0.000859106529209622,1164,1,1.074742268041237,0.0008598452278589854
previous,0.000846740050804403,1181,1,1.0414902624894158,0.000847457627118644
white,0.0008431703204047217,1186,1,1.5050590219224282,0.0008438818565400843
led,0.0008424599831508003,1187,1,1.0699241786015163,0.0008431703204047217
continuing,0.0008396305625524769,1191,1,1.1469353484466835,0.0008403361344537815
work,0.000835421888053467,1197,1,1.0442773600668338,0.0008361204013377926
nearly,0.0008340283569641367,1199,1,1.1501251042535445,0.0008347245409015024
western,0.0008305647840531562,1204,1,1.0747508305647842,0.0008312551953449709
announced,0.0008285004142502071,1207,1,1.0985915492957747,0.0008291873963515754
president,0.0008244023083264633,2426,2,1.0556471558120362,0.0008250825082508251
sharply,0.0008071025020177562,1239,1,1.1638418079096045,0.0008077544426494345
provide,0.0008071025020177562,1239,1,1.1113801452784504,0.0008077544426494345
decided,0.0008019246190858059,1247,1,1.1226944667201284,0.0008025682182985554
york,0.0007961783439490446,1256,1,1.0804140127388535,0.0007968127490039841
offered,0.0007905138339920949,1265,1,1.1707509881422924,0.0007911392405063291
less,0.0007874015748031496,1270,1,1.0291338582677165,0.0007880220646178094
take,0.00078125,3840,3,1.1747395833333334,0.0007818608287724785
compared,0.0007782101167315176,1285,1,1.1276264591439689,0.0007788161993769471
close,0.0007757951900698216,1289,1,1.1334367726920094,0.0007763975155279504
drop,0.0007716049382716049,1296,1,1.1026234567901234,0.0007722007722007721
response,0.0007651109410864575,1307,1,1.153787299158378,0.0007656967840735068
october,0.0007645259938837921,1308,1,1.099388379204893,0.0007651109410864575
want,0.0007593014426727411,1317,1,1.044039483675019,0.0007598784194528876
based,0.0007575757575757576,2640,2,1.1140151515151515,0.000758150113722517
marketing,0.0007434944237918215,1345,1,1.0275092936802974,0.000744047619047619
continue,0.0007401924500370096,1351,1,1.0606957809030348,0.0007407407407407407
n,0.0007369196757553427,1357,1,1.449521002210759,0.0007374631268436578
still,0.000735564545788893,2719,2,1.0713497609415226,0.0007361059992638941
existing,0.0007336757153338225,1363,1,1.0198092443140132,0.0007342143906020558
yesterday,0.0007275372862859222,2749,2,1.1367770098217533,0.0007280669821623589
management,0.0007072135785007072,1414,1,1.2475247524752475,0.0007077140835102619
manufacturing,0.0007037297677691766,1421,1,1.095003518648839,0.0007042253521126761
reduction,0.0006934812760055479,1442,1,1.0256588072122053,0.0006939625260235947
leading,0.000693000693000693,1443,1,1.1101871101871101,0.0006934812760055479
quarterly,0.000687757909215956,1454,1,1.0577716643741404,0.0006882312456985547
member,0.0006868131868131869,1456,1,1.0947802197802199,0.0006872852233676976
delivery,0.0006849315068493151,1460,1,1.0356164383561643,0.0006854009595613434
since,0.0006722689075630252,2975,2,1.1203361344537814,0.0006727211570803902
december,0.0006557377049180328,1525,1,1.119344262295082,0.0006561679790026247
partners,0.000655307994757536,1526,1,1.292267365661861,0.0006557377049180328
time,0.0006501950585175553,3076,2,1.0588426527958388,0.0006506180871828237
food,0.0006464124111182935,1547,1,1.0407239819004526,0.0006468305304010349
planned,0.0006369426751592356,1570,1,1.1031847133757962,0.0006373486297004461
assets,0.0006345177664974619,1576,1,1.0634517766497462,0.0006349206349206349
although,0.0006246096189881324,1601,1,1.0249843847595252,0.000625
position,0.0006150061500615006,1626,1,1.0547355473554736,0.0006153846153846154
result,0.0006127450980392157,1632,1,1.102328431372549,0.0006131207847946045
country,0.0005844535359438924,1711,1,1.0730566919929865,0.0005847953216374269
ended,0.0005813953488372093,1720,1,1.094186046511628,0.0005817335660267597
used,0.0005717552887364208,1749,1,1.115494568324757,0.0005720823798627002
state,0.0005546311702717693,1803,1,1.0465890183028286,0.0005549389567147614
decision,0.0005534034311012728,1807,1,1.0558937465412286,0.0005537098560354374
recently,0.0005491488193300384,1821,1,1.0258099945085117,0.0005494505494505495
level,0.0005425935973955507,1843,1,1.097666847531199,0.0005428881650380022
asked,0.0005370569280343716,1862,1,1.0279269602577874,0.0005373455131649651
sees,0.0005333333333333334,1875,1,1.0837333333333334,0.0005336179295624333
sold,0.0005252100840336134,1904,1,1.0976890756302522,0.0005254860746190226
terms,0.0004945598417408506,2022,1,1.0425321463897133,0.0004948045522018802
another,0.0004803073967339097,2082,1,1.0470701248799232,0.00048053820278712154
declined,0.0004730368968779565,2114,1,1.0298013245033113,0.000473260766682442
commission,0.00046425255338904364,2154,1,1.0993500464252552,0.00046446818392940084
director,0.000462962962962963,2160,1,1.0856481481481481,0.00046317739694302923
says,0.00042589437819420784,2348,1,1.4314310051107326,0.00042607584149978694
securities,0.0003627130939426913,2757,1,1.0652883569096845,0.000362844702467344
paperboard,0.0,41,0,2.0,0.0
terminating,0.0,153,0,1.0,0.0
pacts,0.0,99,0,1.0,0.0
talking,0.0,307,0,1.0,0.0
terminated,0.0,295,0,1.0,0.0
talk,0.0,164,0,1.0,0.0
perserve,0.0,6,0,1.0,0.0
packaging,0.0,74,0,1.0,0.0
packaged,0.0,82,0,1.0,0.0
wis,0.0,223,0,1.0,0.0
personal,0.0,143,0,1.937062937062937,0.0
urged,0.0,338,0,1.0,0.0
personally,0.0,36,0,1.0,0.0
personnel,0.0,69,0,1.0,0.0
persons,0.0,29,0,1.0,0.0
taking,0.0,1703,0,1.0,0.0
persuade,0.0,411,0,1.0,0.0
termination,0.0,217,0,1.0,0.0
worked,0.0,185,0,1.0,0.0
padaeng,0.0,105,0,1.0,0.0
tanks,0.0,212,0,1.0,0.0
permitting,0.0,218,0,1.0,0.0
wish,0.0,173,0,1.0,0.0
unsuccessful,0.0,223,0,1.0,0.0
percentage,0.0,482,0,1.0,0.0
performance,0.0,221,0,1.0,0.0
performances,0.0,202,0,1.0,0.0
targeting,0.0,200,0,1.0,0.0
perfume,0.0,82,0,1.0,0.0
perfumes,0.0,215,0,1.0,0.0
targeted,0.0,418,0,1.0,0.0
perhaps,0.0,74,0,1.0,0.0
peso,0.0,15,0,1.0,0.0
upturn,0.0,208,0,1.0,0.0
tapie,0.0,212,0,1.0,0.0
paid,0.0,910,0,1.1692307692307693,0.0
periods,0.0,249,0,1.0,0.0
paian,0.0,215,0,1.0,0.0
permanent,0.0,371,0,1.0,0.0
permit,0.0,198,0,1.0,0.0
permits,0.0,357,0,1.0,0.0
persuading,0.0,334,0,1.0,0.0
takes,0.0,539,0,1.0,0.0
targets,0.0,29,0,1.0,0.0
pesticides,0.0,204,0,1.0,0.0
phone,0.0,146,0,1.0,0.0
physical,0.0,346,0,1.0,0.0
physicals,0.0,212,0,1.0,0.0
picco,0.0,194,0,1.0,0.0
pick,0.0,210,0,1.0,0.0
pickens,0.0,208,0,1.0,0.0
table,0.0,79,0,1.0,0.0
picker,0.0,206,0,1.0,0.0
piecemeal,0.0,66,0,1.0,0.0
